user_id,prod_id,rating,label,date,review,Year,venue
183070,3678,bad,1,12/5/14,"I really wanted to like this place but it was just meh. It just didn't wow me. I ha the shredded chipotle chicken tacos on soft corn tortillas. First off the shredded chicken was a little dry and seriously lacking flavor. The added toppings,you chose your own didn't do much to enhance the flavor any. I couldn't help comparing them to Chipotle. I just wanted someplace close by that I could enjoy without burning half a tank of gas to do so. On the plus side. It's BYOB!  They even give free margarita mix if you bring your own tequila! I have not found any Mexican place in this area that inspires me to want to return. Back to Los Gallos in Philly!",2014,Burritos
253091,1177,good,-1,6/26/11,"My wife and I dine here often.  It's one of our favorite local restaurants.  The atmosphere is inviting, the service is always excellent and the food is always tasty and perfectly cooked.",2011,Oriental Palace
179719,2940,good,-1,4/12/14,This place has a great homey feel to it. Michele's service was awesome and she explained things wonderfully as each course came out. Make sure you pace yourself if you go here because everything is so delicious you'll want to eat the whole thing!,2014,15 Fox Place
161398,3245,good,1,6/2/14,"OMG, Burger Bound makes the burger a delicious gourmet experience and a great place to hang and chill at the same time! Best turkey burger in Jersey! If you love burgers (beef, turkey, veggie) fries, shakes... this is the joint!",2014,Burger Bound Kearny
187769,3168,good,-1,10/29/14,"I love this place! Great food, lovely decor, and friendly staff. You can't go wrong... Although I kinda wish they were open later. I would love one of their burgers right now.",2014,Manny’s
208365,3619,bad,1,7/31/13,"Trying to like this place, but after the third botched meal I won't ever be going back. Ordered an avocado arugula salad. The avocado was spoiled and all I got was 10 servings of arugula with 1 cherry tomato and a few crushed chips. Also had the carrot ginger OJ juice which tasted like shredded carrots (not juiced at all). Take your money elsewhere folks",2013,Fuel Center City
256889,4808,bad,1,12/23/09,"We got Tuptim take out.  I was excited to eat Thai food and it was my last night visiting my sister in Bloomfield.  I live in Los Angeles, right next to Thai town.  This was truly some of the worst Thai food I have ever had.  The Pad Thai and Lard na was tasteless and we asked for the curry mild and it was smokin' hot.  They gave us a tiny amount of rice with the curry, not nearly enough.  Unless these guys hire a new chef soon I definitely would say try another Thai restaurant in town.  It couldn't be less tasty then Tuptim.",2009,Tuptim Thai Cuisine
10986,1792,good,1,3/20/14,"The Bruschetta chicken sandwich here is TO DIE FOR!  Nicely grilled chicken breasts, and they aren't stingy with it either.  Everything on the sandwich tasted so fresh and the bread had sesame seeds which is a major win in my book. Plus it was big, probably could have gotten 2 meals out of it, but I was in a greedy mood that day.   The pizzas here are more of a personal size (about 10"" or so) and the crust is very thin and crispy.  The pizza was loaded with delicious broccoli rabe and creamy ricotta.  Looking forward to stopping in again.",2014,Cugino’s
205003,3502,bad,-1,1/3/14,"MAYBE their food is good (im not sure, since the salad plate was dirty as hell)..but what disturbed me the most, was the fact that after my 2 polite attempts asking them to lower the pounding music little lower, were not only completely ignored, they turned the damn thing up...me no coming here no more...",2014,Monarch Diner
260033,4887,bad,-1,1/13/11,"Horrible ! Store is FILTHY ! HAD to give it 1 star or you can't post review... I say 0 / ZERO / NIL Stars for this restaurant. I normally eat Chinese takeout once a week... here is my experience with this place. I ordered Chicken Chow Mein , Roast Pork Lo Mein and an order of Fried Dumplings. I ate the Dumplings... was not crazy about the taste, but I was Very Hungry. Within 1 hour I had stomach cramps and was ILL shortly after !!! In the morning I took a look at the Chicken Chow Mein and SURPRISE !!! The celery had DIRT on it :=( I was AFRAID to open the Roast Pork Lo Mein ! When I went up to complain the following day I found the Store FILTHY ! It was my first time physically in the store, I can't believe people eat here ! If you phoned in your order... stop by this dump and see where your food is prepared... bet you don't order from here again !   Eat Here At Extreme Risk !!!",2011,Tops China
191545,3228,bad,-1,8/18/14,"omg!!!!! never ever go there service here sucks and food is beyond horrible, on top of that they have a big time attitude.",2014,East Garden Chinese Cuisine
151987,4706,good,1,11/28/14,"Such a great new local. I've always loved the Lincoln Tavern and this has the same exactly right unpretentious everyone feel of the neighborhood, plus some slightly fancier food (but equally inexpensive) and a little more space. We go at least once a week for good beer and delicious dinner -- burger, eggplant sandwich, grilled cheese are my favorites. Also, the servers are lovely people -- we're particularly fond of the A Team (Alisha and Aleesha, sp?), Nick and Carl. Go to here.",2014,Bluebird Food & Spirits
93626,4886,good,1,8/14/13,The food here is delicious. It's takeout (and I think delivery). No eat-in.  For bills less than $15 they charge $1 to use a credit card.,2013,Kam Luang Kitchen
78449,911,good,1,10/11/13,This is the first place that I've had trinidadian food at. I work close by and go here often. My staple is the chicken roti with the house made hot sauce. The owner is friendly and jovial. I go here once a week for lunch. 8$ for the most delicious lunch in the area.,2013,Hot On D Spot
44593,3331,bad,1,9/6/14,"I've been going here for years, until I just placed my normal order and realized they pretty much raised their price on everything by about $3.00. I understand price increases but to go from $9.99 to 12.99 on a sub and 13.99 to 16.99 on a dinner is ridiculous.",2014,Pizza One
181322,964,good,1,10/18/14,"I work near here and come by for coffee and a bagel many mornings, and sometimes I'll grab a sandwich or salad for lunch too. Everyone who works here is incredibly nice, and for the Old City the prices aren't too bad! I love this place.",2014,Cafe Square One
14029,2803,good,1,9/10/14,"AMAZING GYROS - order 1 of those pronto because you won't be disappointed! The couple who own this place are so nice and sweet and look like they just walked off of the movie set of ""My Big Fat GREEK Wedding"" - LOVE them & this little GEM in my town of Rutherford. The only thing that I would change about their menu is the price of the Falafel Sandwich - because in the city you can get falafel for like $2.50, it's a little over priced I think here, but it IS still very delicious and VERY affordable, regardless!",2014,Greek Town Gyros
63211,4593,good,1,2/21/14,"The place is small. 2 or 3 tables. But you go there for take-out. The longaniza is good. The fried pork. The rice. Empanadas. Pretty much everything off the menu is good. The best part is, it's light on the wallet but heavy on the stomach. $20 for me and my girl and we are stuffed and have leftovers for tomorrow.",2014,Busanka Take Out Resturant
29427,923,good,1,9/18/14,"A really wonderful and quaint coffee shop with good iced coffee, fast wifi, and pleasant staff. Perfect and quiet for work/study.",2014,Mountain Province
149556,2537,bad,1,11/30/14,"This diner used to be a go to spot for a consistent good meal. Ever since the owner retired & the son took over this place went down the tubes really quick. I went one day with my daughter, we both ordered omelets, first mine came burnt, after sending it back it came out like egg soup, so I told the waitress I lost my appetite & didn't want them to attempt my omelet again. I then noticed my daughter wasn't eating her whole omelet but picking the egg off the 1/2 pound of cheese they put in her omelet, we then realized the cook used the wrong cheese, when pointing this out to my waitress & asking for the check, she gave a check with 2 omelets on it, that's when I went up to mr. Wonderful (the son of the original owner, the man that worked his ass off to build a great diner!!!) this dude thinks who the hell he his & he ain't that great. He's gonna run his fathers hard work right into the ground!!!! Oh yeah by the way, he still charged me for one of the omelets that we didn't eat. I will never step foot in that awful diner again......what a sin, it used to be pretty good",2014,Versailles Diner
152722,4461,bad,1,6/9/13,"I decided to get a ""Sweet Potato Roll"" from this restaurant and went in. The restaurant was empty and I placed my order. The woman ""Manager"" was very rude when it came time to pick up my two ""Sweet Potato Rolls."" She said ""10.00 minimum I give you soda""  I told her that I wasnt interested in a soda Im headed home to have a drink! She then angrily got my order placed and out I went. I will stick to ""Concerto"" here in Morrisville the service is 150X better. To their defense however, the ""sweet potato roll"" was pretty good but the service was TERRIBLE!!!!! Beware!",2013,Sushi House
44811,2300,bad,1,9/25/14,"Bad bad bad customer service. Places looks awesome BUT the hostess/Waitress/Bar tender/Cashier/busgirl LOL was unprofessional & miserable (owner makes her miserable) she got mad at us because she forgot our order lol... She asked twice and she forgot twice...She goes, ""your food is almost ready""...did you order CBA? Me, ""hmmm No, I have ordered ABC."" Then she gets mad at me lol. OOOOKKK. And food never arrived...!",2014,Beija Flor
70291,4284,bad,1,12/5/12,"Don't go here unless you have a lot of extra time on your hands. I went in a total of 5 times for coffee because it's on my walk to the subway. Overall the service is slow and very unenthusiastic. The last and final time I ever went there I was the only customer there and waited 13 minutes for an americano and a skinny latte. The first time was alright. The iced coffee tasked great and I thought it was a good price (at about $2.50). The next time, a week or so later,  I went in the price was higher ($3.15 or so) I asked about the price difference and the cashier ""grandfathered"" me in at the ""old price"". I'm just thinking...""how long have you been open and the price is already increasing? sheesh!"" The third and fourth times I went there I only got a drip coffee. It took a long time to cash out, and the coffee tasted old. Plus the cup/lid was leaky each time, spilling all over my hands and jacket every time I took a sip. Annoying! I already described my 5th experience. It was enough to make a person scream because it took so long. As I stood there waiting I stared at all the day-old-looking food in the case and was glad that I had never bothered to order anything. A tiny deli container of chicken salad for $8. Fergetit. It's a cute place, but I have nothing else good to say.",2012,Plenty
30972,2546,bad,1,6/29/12,"I've been here many times and always had a decent time whether at the bar or in the dining room. Food is okay, beer selection is good. However, the other night I was there with a party of 8. We ordered appetizers and dinner and one woman in our party ordered the fish & chips. She said her meal tasted foul and the fish had dark spots in it (we all saw it). She called over the manager and explained that the fish didn't taste right. The manager (Jill) replied that they serve fish & chips all the time and everyone loves it. My friend said this serving doesn't taste right, the fish tastes bad and she would either like something else or to take this off the bill. The manager refused. She told her ""everyone loves our fish & chips"" and that she'll wrap it up for her to take home. My friend again said that she didn't want this bad fish wrapped up she wanted it take off the bill. The manager said she refused to take the meal off the bill, took the food into the kitchen and sent the waitress back out with the wrapped meal. When my friend informed the waitress that she did not want this wrapped up the waitress rolled her eyes and walked away. Another friend in our party tried to speak with ""Jill"" separately and reason with her, but she would not have it. She refused to take the bad food off the bill. Jill said that the way the woman in our party spoke to her when she complained about the food was too abrupt, so therefore she wasn't taking the food off the bill. I don't understand how this woman keeps her job. I also paid for this bill so basically I'm the one who got screwed here. This place isn't worth it. I've never encountered such a crazy and incompetent waitress/manager in my life and the Italianos will be hearing about it.",2012,The New Park Tavern
219635,3847,good,1,7/23/14,"Stopped by for lunch and had a seriously good and seriously inexpensive combination plate as part of their lunch menu. Pad Thai, Ginger Chicken, spring rolls plus a Thai desert for $7.95. Seriously good, large portion to the point that I took some home with me.  When I asked for a container to take the Ginger Chicken they asked me if I would like some rice with it? I said yes and asked for brown rice which they added to my doggie bag AT NO CHARGE. Definitely would recommend this for food, price, atmosphere, convenience. Enjoy.",2014,The Thai
164044,4558,good,1,8/27/14,"Say Cheese! This is one of the coolest places in BKLYN and the grilled cheese is off the hook!!! Thadeous gave us incredible service and that's why it is number 1! Great Job - Wheelhouse, you ROCK!",2014,The Wheelhouse Brooklyn
104482,1402,good,-1,11/29/13,comida divinal a do miguel! muito bom ambiente! gente bonita! parabéns aos irmãos oliveira abrantes***,2013,Oliveiras De Serra
43746,438,bad,1,5/11/13,"This was my first, and last, visit to Sketch Burger. I kept hearing super great things about this place, so I decided to give it a try. The service was terrible, the staff unpleasant, and the food not that great. I ordered a turkey burger that had not an ounce of flavor whatsoever. I really could have eaten cardboard with more flavor. The chipotle mayo had no hint of chipotle spice or smokiness or anything at all. I think it may have just been colored mayo honestly. The bun was super greasy too. My fiance got a beef burger that was supposed to be medium rare and was closer to medium or well. He said it was ok. The fries were pretty decent, but for being a spectacular burger joint, I wasn't impressed. Also, for two burgers, fries and iced teas, the bill was $30. That's outrageous. If you're looking for a good burger in the Fishtown-ish area, just go to PYT. That's where I wish we had gone instead.",2013,Sketch
241534,4415,bad,-1,11/17/12,"Nice local bar but the staff is horrible!  They are rude, inhospitable, and seemingly uninterested if you aren't a regular.  My suggestion - hire more polite servers and the Grasshopper Too would benefit immensely!",2012,Grasshopper Too
85973,3208,bad,1,1/13/13,"Oy. I am writing in response to brunch only -- please don't let this apply to going for evening time offerings. We were excited. $12 for a pre-fixe. Yay! An alternative to cheap Harefield Road! But we will sadly never return. You think egg truffle toast, you think flavor explosion. How can anything ""truffle"" not be? Maybe they forgot the truffle oil because it tasted like egg in a hole with no truffle... or butter or anything with flavor. It was also described as ""with asparagus."" I had looked forward to sinking my teeth into a spear or two. It was maybe half a spear diced up into teeny pieces, almost unnoticeable. We also ordered the uvo pizza. For $2 you could add speck. I'm not sure how they priced that out. It was, estimating, half a slice of speck, torn into specks, lost somewhere on the already bare pizza. For $2, gimme something to work with. Don't offer the add-on if you're not going to... add it on. Sad. We left hungry and walked to Peter Pan to forget the experience. Lesson learned.",2013,Adelina’s
31289,1705,bad,1,8/3/12,"This place has dumbed it self way down from the old days and now cooks for  a ""white"" clientele. Nothing in our out take-out order had a scintilla of spice (heat) including the vindaloo (which I had specifically requested EXTRA spicy). Every dish was totally bland - could feed it to the cat. The nan must have been warmed in a microwave - no signs of a clay oven, NO butter (I requested extra, ha!), limp and tepid- gross. The chapati was damp. Threw it out. Looking for spice, I turned to the onion chutney - bland. Never, never again. India Palace's menu is more limited, but the food id excellent (make sure to have the lamb undercooked so it get's to your table still juicy).",2012,Zaroka Bar And Restaurant
227906,4020,good,-1,6/3/13,"Great Place! Clean, convenient, and great food.  They have a wide variety of foods available and the food is always fresh.  I would defintely stop  here for a quick bite to eat if you are in the area.",2013,Trucker’s Gourmet Deli
